,time,T,density,Y_CH4,Y_O2,Y_CO2,Y_CO,Y_H2O,Y_H2,Y_H,Y_O,Y_OH,Y_H2O2,Y_HO2,Y_CH3,Y_CH3O2H,Y_CH3O2,Y_CH3O,Y_CH2OH,Y_CH2O,Y_HCO,Y_C2H6,Y_C2H5,Y_C2H4,Y_C2H3,Y_N2
385,3.150874695205187,786.8435986262733,10.499301253566223,0.02439078392103547,0.2218177607393552,2.65797471298851e-05,0.0018028160484595123,0.0026575241956557447,3.8976336317997077e-07,1.0003856954660929e-12,2.135121048712578e-12,1.215530467140248e-09,0.0009056788874081953,8.728895701920847e-06,5.1108021952288165e-09,2.1051842694366492e-05,6.636361816361643e-06,3.892694333409679e-09,4.264517380968494e-13,0.0013350066560311547,3.03256623210949e-11,5.810805262491796e-08,3.62025122912257e-14,8.782541751909509e-09,4.599862957275695e-17,0.7470269657978038
386,3.1528734615816028,787.2705026912657,10.493514291801448,0.024372754451031854,0.22176317083508273,2.7216887364722166e-05,0.001827614280149237,0.002689341401929748,3.975487569850896e-07,1.0271618103281893e-12,2.1917840309084244e-12,1.2398218815723108e-09,0.0009141454910446955,8.829282106063112e-06,5.2208108711154835e-09,2.1170163496555682e-05,6.700129447346926e-06,3.9595544558032335e-09,4.366551295605624e-13,0.0013416149903525908,3.104678345877111e-11,5.928700721969197e-08,3.769399224985361e-14,8.999498532075756e-09,4.8174315760189954e-17,0.7470269657978044
387,3.1548722279580184,787.7068874098075,10.487604924448567,0.024354347480044086,0.22170742196919674,2.787572883201419e-05,0.0018529861377642562,0.002721886177559384,4.0559114070522293e-07,1.0551390035296105e-12,2.2510530480966056e-12,1.2650190476644685e-09,0.000922744826689236,8.932399216344288e-06,5.335510369436303e-09,2.1289583710793722e-05,6.765800210199768e-06,4.028639734951523e-09,4.4726436894424593e-13,0.0013482981007664164,3.1796581846750685e-11,6.05168133879317e-08,3.9277953913973235e-14,9.22549414737452e-09,5.049205357136406e-17,0.7470269657978038
388,3.156870994334434,788.1531244331563,10.481568523661274,0.024335548446707066,0.22165046975310837,2.8557327468320087e-05,0.0018789540205340852,0.002755187527693372,4.1390341821227273e-07,1.08439397679521e-12,2.3130985973457878e-12,1.2911729216172338e-09,0.0009314806909995699,9.038372614651055e-06,5.455192811662064e-09,2.1410115647269254e-05,6.8334651512747286e-06,4.100064914841772e-09,4.583032127757092e-13,0.0013550584340666163,3.257673488813736e-11,6.180078799151469e-08,4.096212448466332e-14,9.461096059011648e-09,5.296397650332e-17,0.7470269657978029
389,3.1588697607108496,788.609607037626,10.47540019936148,0.024316341949178727,0.2215922672515396,2.9262809083646094e-05,0.0019055416244041347,0.0027892761629988274,4.2249938526370203e-07,1.1150098321684498e-12,2.378105718089046e-12,1.3183383170444878e-09,0.000940357049750597,9.147336036831725e-06,5.580174356775493e-09,2.1531770979621326e-05,6.903221347569444e-06,4.1739528097448995e-09,4.697972734735882e-13,0.0013618985681781747,3.338905082598672e-11,6.314253435184051e-08,4.2755045299286874e-14,9.706919752192549e-09,5.560351247127737e-17,0.7470269657978026
390,3.160868527087265,789.0767518017276,10.469094779339517,0.02429671168034614,0.22153276478707234,2.9993375294759295e-05,0.0019327740422396115,0.0028241846329676154,4.313938084840307e-07,1.1470767355250927e-12,2.446275530259526e-12,1.3465742743360657e-09,0.0009493780479682162,9.259432060737687e-06,5.7107976728641595e-09,2.165456060833344e-05,6.975172421333864e-06,4.2504350281863586e-09,4.817742018076501e-13,0.0013688212216404197,3.423548158243516e-11,6.454597300122492e-08,4.466617563759836e-14,9.96363384185627e-09,5.84255504026767e-17,0.7470269657978028
391,3.162867293463681,789.5550004485733,10.462646787426847,0.02427664035667679,0.22147190972560044,3.075031008581084e-05,0.0019606778738774635,0.002859947472444815,4.4060251302275763e-07,1.1806926628231134e-12,2.5178269677866275e-12,1.3759444730765208e-09,0.0009585480208229507,9.374812865538979e-06,5.8474347150595375e-09,2.1778494502644664e-05,7.049429108290646e-06,4.3296527764092026e-09,4.942638910763699e-13,0.0013758292639672245,3.5118137125310885e-11,6.601537643734617e-08,4.670601214090652e-14,1.0231965840112606e-08,6.144663209409191e-17,0.7470269657978033
392,3.1648660598400964,790.0448218774438,10.456050419458245,0.02425610963979879,0.2214096462399358,3.153498709061624e-05,0.0019892813474480585,0.0028966013632979125,4.501424802256534e-07,1.2159642415078387e-12,2.5929987373029404e-12,1.4065176937706187e-09,0.0009678715053714602,9.493641073936166e-06,5.990489856732209e-09,2.1903581519856794e-05,7.126109888046557e-06,4.411757752608962e-09,5.072987062581708e-13,0.001382925727004821,3.6039301585920064e-11,6.755540857116794e-08,4.888622663283881e-14,1.051270869946692e-08,6.468517385617707e-17,0.7470269657978035
393,3.166864826216512,790.5467144040841,10.449299516805764,0.02423510005006286,0.22134591504933462,3.234887767678932e-05,0.0020186144531260625,0.0029341853128008557,4.6003195648215394e-07,1.253007701217714e-12,2.6720515360718115e-12,1.4383683356948997e-09,0.0009773532532033934,9.616090686372183e-06,6.140403425474561e-09,2.202982919862362e-05,7.205341683782539e-06,4.496913143836042e-09,5.209137416279729e-13,0.0013901138173849257,3.70014513757828e-11,6.917116952749944e-08,5.121982556514228e-14,1.0806728241462243e-08,6.81617232291479e-17,0.7470269657978039
394,3.1688635925929276,791.061208232032,10.442387537236629,0.024213590871233905,0.22128065313239373,3.319355992391296e-05,0.0020487090906331374,0.0029727408505304063,4.7029057459202497e-07,1.291949950109958e-12,2.755270568605435e-12,1.471576998703571e-09,0.0009869982440553966,9.742348118252116e-06,6.297655704065949e-09,2.2157243520068736e-05,7.287260639337605e-06,4.5852947386588946e-09,5.351471109224296e-13,0.0013973969301833476,3.8007275588107525e-11,7.086824657577036e-08,5.3721334950308695e-14,1.1114971599823114e-08,7.189925709961102e-17,0.7470269657978049
395,3.170862358969343,791.5888681844687,10.435307522758027,0.024191560045184256,0.22121379340994327,3.407072861658134e-05,0.0020795992322451048,0.0030123122461523386,4.809394894031072e-07,1.3329297963063087e-12,2.8429684091867606e-12,1.506231138354765e-09,0.0009968117004790684,9.872613354245445e-06,6.4627714686810135e-09,2.2285828630895424e-05,7.372012984148128e-06,4.6770921715631674e-09,5.500402749424583e-13,0.0014047786639284387,3.905969902522105e-11,7.265277219027657e-08,5.6407015500971353e-14,1.14384768434549e-08,7.592352895066869e-17,0.7470269657978064
396,3.172861125345759,792.1302967321155,10.428052064040521,0.02416898405522974,0.22114526439386825,3.498220639797917e-05,0.002111321103414439,0.0030529467509610203,4.920015298344149e-07,1.3760993376823202e-12,2.9354882666054245e-12,1.5424258054761628e-09,0.0010067991036661757,1.0007101235928214e-05,6.636325150080295e-09,2.24155865235189e-05,7.459755998357614e-06,4.772510318186587e-09,5.656384123553522e-13,0.001412262837132135,4.016190825594322e-11,7.453149045720891e-08,5.929511372611486e-14,1.1778383980794289e-08,8.026347467250359e-17,0.7470269657978085
397,3.1748598917221744,792.6861373568106,10.420613260968034,0.02414583779659436,0.2210749897973338,3.592995624809076e-05,0.0021439133833606773,0.003094694866368735,5.03501369681996e-07,1.4216255473829776e-12,3.0332077177120514e-12,1.5802644831542493e-09,0.0010169662105380531,1.0146042901434677e-05,6.818946718859886e-09,2.2546516666749783e-05,7.550659092101173e-06,4.871770863399868e-09,5.819908404593584e-13,0.0014198535065354904,4.131738117644473e-11,7.651183325040031e-08,6.240615595555114e-14,1.2135947581364327e-08,8.495168838870803e-17,0.7470269657978111
398,3.17685865809859,793.2570782965453,10.412982678793568,0.024122094432251367,0.22100288810117574,3.6916095478060954e-05,0.0021774174283500183,0.003137610643047894,5.154657200221076e-07,1.4696920876405211e-12,3.1365429892781956e-12,1.6198600364472646e-09,0.0010273190722148008,1.0289687398881557e-05,7.011328415173576e-09,2.2678615579536356e-05,7.644905015674967e-06,4.975114068239581e-09,5.991514939135939e-13,0.0014275549872921566,4.252992063579059e-11,7.860200788956753e-08,6.576329383746102e-14,1.2512551299202128e-08,9.002498240189843e-17,0.7470269657978129
399,3.1788574244750056,793.8438567189814,10.405151299379392,0.024097725232363632,0.22092887207114767,3.7942911438762134e-05,0.002211877520432201,0.003181752014496398,5.279235461490293e-07,1.5205013897169097e-12,3.2459538805308027e-12,1.6613357923434284e-09,0.0010378640539658482,1.0438303497656715e-05,7.214232461650369e-09,2.281187633128661e-05,7.742691216036104e-06,5.082800762508329e-09,6.171794707066418e-13,0.0014353718753029987,4.380369276643028e-11,8.081109814256473e-08,6.939271147720533e-14,1.2909724607738221e-08,9.552504784215899e-17,0.7470269657978128
400,3.1803333785262993,794.2877794498332,10.399233840372998,0.024079310565628516,0.22087293298590105,3.872869661648742e-05,0.002237965306370623,0.0032151703536597606,5.374578804223407e-07,1.5599112037043418e-12,3.3309422946771526e-12,1.6932482791427825e-09,0.001045778037338392,1.0551406827072596e-05,7.371306715986365e-09,2.2911019888632348e-05,7.817296590281389e-06,5.165273259747992e-09,6.31086386298518e-13,0.0014412210535278737,4.478625254323151e-11,8.252455013618281e-08,7.226480481840273e-14,1.3217198768466388e-08,9.988790123354653e-17,0.7470269657978132
401,3.181809332577593,794.7411067696938,10.393197510129813,0.02406052470541149,0.22081585920029792,3.953907565534831e-05,0.0022646205626839144,0.003249317457014955,5.472920250651803e-07,1.601036287716331e-12,3.419744233594125e-12,1.7263182418946978e-09,0.0010538032496060538,1.0667504293972742e-05,7.534944726837493e-09,2.301078507622432e-05,7.894040788730145e-06,5.250391304141771e-09,6.455298514867843e-13,0.001447137915812604,4.580668466496699e-11,8.43127614165685e-08,7.531483548557957e-14,1.3537556140723299e-08,1.0453047625555045e-16,0.7470269657978135
402,3.1832852866288865,795.2041961814406,10.387037956499812,0.024041353738458223,0.22075760851373719,4.0375183541163014e-05,0.002291864745994867,0.0032842214730578276,5.574405029437292e-07,1.6439826973708716e-12,3.5126020876930863e-12,1.7606088027581777e-09,0.001061942625795636,1.078672889932337e-05,7.705544819381102e-09,2.3111164311689837e-05,7.973021800204985e-06,5.338286040151278e-09,6.605403424967626e-13,0.0014531246567308326,4.686713643489472e-11,8.618054772149365e-08,7.855752157867542e-14,1.3871605096337625e-08,1.0947629487656157e-16,0.7470269657978147
403,3.18476124068018,795.6774253051036,10.380750589135747,0.024021782974710016,0.22069813638349123,4.123822714985613e-05,0.0023197205145600625,0.003319912150631237,5.679188049926598e-07,1.6888650445223662e-12,3.6097782907232638e-12,1.796187708177557e-09,0.00107019921892753,1.090922196764821e-05,7.883537150798292e-09,2.3212148261083136e-05,8.054343828138608e-06,5.429097471775073e-09,6.761506413504729e-13,0.0014591835836493445,4.796991723982729e-11,8.813313160810138e-08,8.200910599367584e-14,1.4220221602363566e-08,1.1475134520732376e-16,0.7470269657978167
404,3.186237194731474,796.1611933932403,10.374330561941214,0.02400179688915599,0.22063739575019428,4.21294911421447e-05,0.0023482118184397546,0.0033564209603809867,5.787434733343915e-07,1.7358073541862738e-12,3.711557371712563e-12,1.8331277572761908e-09,0.0010785762061945607,1.1035133826030973e-05,8.069386883417893e-09,2.3313725626147932e-05,8.138117797932135e-06,5.5229752257133945e-09,6.923960552967222e-13,0.0014653171245762153,4.911751393177997e-11,9.017618525438102e-08,8.568754708099401e-14,1.458435631790055e-08,1.2038439279078497e-16,0.7470269657978181
405,3.1877131487827675,796.6559230029026,10.36777275371373,0.023981379057699474,0.22057533684543876,4.305034450836105e-05,0.002377363998968883,0.0033937812288515777,5.899321939297937e-07,1.7849440261575744e-12,3.818248264079448e-12,1.87150727940321e-09,0.0010870768955609995,1.1164624548921028e-05,8.263597741855094e-09,2.3415882907484457e-05,8.224461915359003e-06,5.6200793982317225e-09,7.093146616874987e-13,0.0014715278367659036,5.03126080020293e-11,9.231587908406395e-08,8.961273750601068e-14,1.496504265871431e-08,1.2640733906256425e-16,0.7470269657978194
406,3.189189102834061,797.162061818929,10.361071747089325,0.023960512087226642,0.22051190698204526,4.400224775005093e-05,0.002407203897236776,0.0034320282848443098,6.015038986278154e-07,1.836420913566445e-12,3.930186900526918e-12,1.9114106658685476e-09,0.001095704732728167,1.1297864782137395e-05,8.466716005190043e-09,2.3518604135666705e-05,8.313502284046436e-06,5.7205814910144406e-09,7.269475815828074e-13,0.0014778184160517474,5.1558094754356406e-11,9.455893632932138e-08,9.380675581327271e-14,1.5363405852482377e-08,1.3285563357496774e-16,0.7470269657978207
407,3.1906650568853547,797.6800846454004,10.354221805603984,0.023939177539253672,0.22044705032515147,4.4986760771644404e-05,0.0024377599725487636,0.003471199619373188,6.134788777422783e-07,1.8903965353113202e-12,4.0477391372848965e-12,1.9529289631706376e-09,0.0011044633084840278,1.1435036650885961e-05,8.679334991797173e-09,2.3621870568550055e-05,8.405373584596797e-06,5.82466544798962e-09,7.453392858362316e-13,0.0014841917069773035,5.2857104747231055e-11,9.69126943800153e-08,9.829415593237579e-14,1.5780673126313662e-08,1.3976874937190234e-16,0.7470269657978222
408,3.1921410109366484,798.210495596706,10.347216848499096,0.0239173558459687,0.22038070764059123,4.600555161624246e-05,0.00246906243271274,0.0035113350617360516,6.258789051759467e-07,1.9470434427827463e-12,4.1713040584070454e-12,1.9961605369174132e-09,0.001113356366492961,1.1576334762533053e-05,8.902100112604371e-09,2.372566034999917e-05,8.500219824340598e-06,5.932528807503766e-09,7.645379383848126e-13,0.0014906507138676666,5.421302784055426e-11,9.938517432169543e-08,1.0310230178182894e-13,1.6218185259093346e-08,1.471907332509102e-16,0.7470269657978241
409,3.193616964987942,798.7538305179183,10.340050422929352,0.02389502621753592,0.22031281601718916,4.706040617644206e-05,0.00250114337791438,0.0035524769741176756,6.38727378087418e-07,2.0065497644633298e-12,4.301317719242645e-12,2.0412118167310613e-09,0.001122387811564517,1.1721967319895105e-05,9.135714581914101e-09,2.3829948123087282e-05,8.598195169621661e-06,6.044383986057777e-09,7.845957824150881e-13,0.0014971986129741646,5.562954023583036e-11,1.0198516012720756e-07,1.0826175526955056e-13,1.6677409743713522e-08,1.5517084482863088e-16,0.7470269657978263
410,3.1950929190392356,799.3106596595169,10.332715673301779,0.02387216653970323,0.22024330856012245,4.8153238995137846e-05,0.0025340369596739427,0.0035946704667813682,6.520494728904266e-07,2.0691209553502867e-12,4.438257397017488e-12,2.0881981336571587e-09,0.0011315617184140291,1.1872157358517791e-05,9.380945884296718e-09,2.3934704592032215e-05,8.69946487001319e-06,6.160459711056323e-09,8.055695756252044e-13,0.0015038387658015335,5.71106349432304e-11,1.047222889396645e-07,1.1380672740111854e-13,1.7159955802126528e-08,1.6376430079939085e-16,0.7470269657978288
411,3.1965688730905293,799.8815906344837,10.325205307444307,0.023848753260649357,0.22017211405218842,4.9286105285270305e-05,0.0025677795565434247,0.0036379636361369844,6.658723196075661e-07,2.13498178268116e-12,4.582646428113356e-12,2.13724466340823e-09,0.0011408823409231122,1.2027144122793739e-05,9.638633112850386e-09,2.4039896025534275e-05,8.80420628526708e-06,6.281002622420494e-09,8.27521081772726e-13,0.0015105747337368365,5.866065617909357e-11,1.0760715411873681e-07,1.1977560417671585e-13,1.7667591535890695e-08,1.730331441508899e-16,0.7470269657978316
412,3.198044827141823,800.4672716942366,10.317511559201272,0.023824761265690716,0.2200991565788781,5.046121433440878e-05,0.00260240996869476,0.0036824078286481795,6.802251971702929e-07,2.2043785854758914e-12,4.7350597271003e-12,2.188487491283013e-09,0.0011503541219163042,1.2187184600114053e-05,9.909695317646574e-09,2.4145483692005424e-05,8.912610029206811e-06,6.406279066742272e-09,8.505176271535115e-13,0.0015174102941350788,6.02843382941482e-11,1.1065142317346688e-07,1.2621156159487664e-13,1.8202263570092105e-08,1.8304726257149635e-16,0.7470269657978347
413,3.1995207811931166,801.0683953675475,10.309626146964916,0.023800163738176266,0.22002435511228752,5.168094449538599e-05,0.0026379696340056483,0.0037280579341699574,6.951397528124838e-07,2.277581852537239e-12,4.896130100907328e-12,2.2420748175517723e-09,0.0011599817034726508,1.2352555235421001e-05,1.0195141029100925e-08,2.425142321628507e-05,9.024881246842498e-06,6.5365771119418e-09,8.746327322370843e-13,0.001524349458048638,6.198684994358118e-11,1.1386797318449118e-07,1.3316328730166198e-13,1.8766119629575888e-08,1.9388558578157391e-16,0.7470269657978381
414,3.20099673524441,801.6857025122267,10.301540227593353,0.023774932004683055,0.21994762304826415,5.294785999236092e-05,0.0026745028685858925,0.0037749727127766503,7.106502491672743e-07,2.3548891718513275e-12,5.066555493043511e-12,2.298168325382881e-09,0.0011697699377826742,1.2523553851667843e-05,1.049607915122537e-08,2.4357663845728738e-05,9.141241043179433e-06,6.6722088149569596e-09,8.999468304862267e-13,0.00153139648980952,6.377384433649506e-11,1.1727104678949049e-07,1.4068583030170197e-13,1.936153456741529e-08,2.0563749820363176e-16,0.7470269657978422
415,3.202472689295704,802.3199868357295,10.293244345099758,0.023749035362384232,0.2198688676904705,5.4264729803780255e-05,0.0027120571350638333,0.0038232151596672074,7.267938432096924e-07,2.4366286142855823e-12,5.247107318695147e-12,2.356944737279828e-09,0.0011797238985488117,1.2700501805796103e-05,1.081373145681892e-08,2.446414761096883e-05,9.261928085190025e-06,6.813512780191649e-09,9.265480885993204e-13,0.0015385559286971173,6.565151655421141e-11,1.2087643237077343e-07,1.4884160497707043e-13,1.999114046286885e-08,2.1840451173785962e-16,0.7470269657978467
416,3.2039486433469975,802.9720999499982,10.284728373398854,0.02372244088611732,0.21978798967403523,5.563454892827112e-05,0.0027506833424902374,0.0038728529134832218,7.436109019177171e-07,2.5231626268271517e-12,5.438640083730082e-12,2.4185975908357904e-09,0.0011898488929156907,1.2883746414852473e-05,1.114944696194803e-08,2.457080836412556e-05,9.387200401957214e-06,6.960857053071384e-09,9.545333451124162e-13,0.0015458326129586621,6.762666911427003e-11,1.2470167283057894e-07,1.5770158179573158e-13,2.0657861534040037e-08,2.323022540282764e-16,0.7470269657978515
417,3.205027108928646,803.4603899643245,10.2783604522478,0.023702547065342007,0.21972748963258473,5.6670799518725935e-05,0.0027796162494324174,0.0039100466483183265,7.563499313142822e-07,2.589653126587756e-12,5.586076501404782e-12,2.465586953222338e-09,0.0011973584604556091,1.3021838078297192e-05,1.1407025493052977e-08,2.4648813260827847e-05,9.4817948720111e-06,7.072568671610013e-09,9.759179381170097e-13,0.0015512267094519253,6.913581007996021e-11,1.276469118275127e-07,1.646668983729045e-13,2.11703560227168e-08,2.4324747578704413e-16,0.7470269657978525
418,3.2061055745102944,803.9590663947234,10.271864736978465,0.023682247151527218,0.2196657552031943,5.7738405058335515e-05,0.0028091733091668105,0.003948054315257474,7.694903639930677e-07,2.6590880158049818e-12,5.740285687634844e-12,2.5143149136314576e-09,0.0012049645568220817,1.3163648945521312e-05,1.1675678233506393e-08,2.472683967370375e-05,9.579103036780606e-06,7.1878869436799645e-09,9.9814336889254e-13,0.0015566882868593783,7.0704152478074e-11,1.3072829533884808e-07,1.7208659670022723e-13,2.1705793946384975e-08,2.549244571095407e-16,0.747026965797851
419,3.207184040091943,804.4685309816688,10.265236475843373,0.0236615256348288,0.21960273963100296,5.883880910258299e-05,0.002839378517124051,0.0039869078829382724,7.830518906596896e-07,2.7316522482752566e-12,5.901706855083895e-12,2.5648779388065296e-09,0.0012126695116652622,1.3309346059277369e-05,1.1956092596118923e-08,2.4804851369127044e-05,9.679249058681287e-06,7.306991588344467e-09,1.0212582874163177e-12,0.0015622195863673274,7.23351111322188e-11,1.3395491955392808e-07,1.799998381886941e-13,2.226569162568135e-08,2.6739731073396413e-16,0.7470269657978498
420,3.2082625056735914,804.9892084369365,10.258470653259343,0.023640366125459153,0.2195383935247875,5.99735472996855e-05,0.002870257234471372,0.004026641166769676,7.970555324545425e-07,2.807545925999203e-12,6.0708162162763255e-12,2.617379678513655e-09,0.001220475733930153,1.3459107020956437e-05,1.2249012007154217e-08,2.4882808481369468e-05,9.78236495321266e-06,7.4300745289742e-09,1.04531508833444e-12,0.00156782296446455,7.403236282113421e-11,1.3733667168005388e-07,1.88449984866901e-13,2.285169745499183e-08,2.8073713201086416e-16,0.7470269657978497
421,3.20934097125524,805.5215482021326,10.25156197007518,0.02361875128673552,0.21947266465736764,6.114425503196435e-05,0.0029018362923005307,0.004067289971436228,8.115237569123013e-07,2.8869858385470297e-12,6.248130839944113e-12,2.6719316416844497e-09,0.0012283857146963137,1.3613120857492146e-05,1.2555241587778929e-08,2.4960667141853254e-05,9.888591226268685e-06,7.557340949874877e-09,1.0703702729223781e-12,0.001573500900959944,7.579987152883599e-11,1.4088431542189119e-07,1.974851408344161e-13,2.3465606279735493e-08,2.9502291308837913e-16,0.7470269657978504
422,3.2104194368368884,806.0660263914491,10.244504821783416,0.02359666276114431,0.21940549774528198,6.235267590912118e-05,0.002934144106707419,0.004108892248436054,8.264806073813792e-07,2.9702071926975043e-12,6.434212995627527e-12,2.728653950669482e-09,0.0012364020300462328,1.3771588974704773e-05,1.2875654534617983e-08,2.50383790621218e-05,9.99807757574447e-06,7.689010467943846e-09,1.0964848538855088e-12,0.0015792560077710002,7.764191666936292e-11,1.4460958832944336e-07,2.07158776632699e-13,2.410937578972002e-08,3.103425988760895e-16,0.7470269657978506
423,3.211497902418537,806.6231479112379,10.237293274817567,0.02357408108970928,0.21933683420859565,6.360067108770095e-05,0.002967210804316749,0.004151488268059864,8.419518455919925e-07,3.0574655555759096e-12,6.6296750474936335e-12,2.78767618270735e-09,0.001244527343905265,1.3934726213557953e-05,1.321119929207844e-08,2.511589107031759e-05,1.011098366644999e-05,7.825318428627991e-09,1.1237248084469036e-12,0.0015850910384373235,7.956312465369918e-11,1.4852531117034098e-07,2.1753044905073587e-13,2.478514496730966e-08,3.2679430736536377e-16,0.7470269657978504
424,3.2125763680001853,807.1934487774456,10.22992104071002,0.02355098562387381,0.21926661190850832,6.489022952023302e-05,0.003001068359487145,0.004195120807532219,8.579651090847688e-07,3.149039042943007e-12,6.8351849804718805e-12,2.8491383103196847e-09,0.0012527644108237521,1.4102762014710656e-05,1.3562907624890982e-08,2.5193144598612375e-05,1.0227479981917936e-05,7.966517343623596e-09,1.1521615860424941e-12,0.0015910088984366676,8.156850424928262e-11,1.52645511183548e-07,2.2866663263518285e-13,2.5495254909728416e-08,3.4448774279371517e-16,0.7470269657978503
425,3.213654833581834,807.7774986695157,10.22238144766471,0.02352735442843972,0.2191947648584499,6.622347931905938e-05,0.003035750745475078,0.004239835358476846,8.745500865016742e-07,3.245230790006558e-12,7.051472657337485e-12,2.9131917555143066e-09,0.0012611160786758222,1.4275941705777627e-05,1.3931903731269418e-08,2.5270075107894968e-05,1.0347748764189707e-05,8.112878488920705e-09,1.1818726787528508e-12,0.0015970126564569583,8.366348630259382e-11,1.569855622262053e-07,2.4064168450657855e-13,2.6242272538487655e-08,3.6354583924508503e-16,0.7470269657978504
426,3.2147332991634823,808.3759037561811,10.214667409150758,0.023503164174224534,0.2191212229047075,6.760270040839074e-05,0.0030712941016483738,0.00428568035661725,8.917387135922671e-07,3.346371748339885e-12,7.279336921854399e-12,2.980000574495051e-09,0.0012695852912280822,1.4454527931422986e-05,1.431941456089168e-08,2.5346611437703976e-05,1.0471985055741508e-05,8.26469368540868e-09,1.2129422641425925e-12,0.0016031055567586742,8.585396848139418e-11,1.6156234486695112e-07,2.535389676624658e-13,2.7029017722637773e-08,3.841066788318941e-16,0.7470269657978508
427,3.2158117647451308,808.9893098227158,10.206771389209775,0.02347839001932482,0.21904591137330465,6.903033861469006e-05,0.003107736918489973,0.004332707436150001,9.09565392460011e-07,3.4528238592608096e-12,7.519653681561306e-12,3.0497427918575268e-09,0.0012781750905095537,1.4638802243924638e-05,1.4726781521485315e-08,2.5422675075629984e-05,1.0600397855385825e-05,8.422277287163259e-09,1.2454619311597795e-12,0.0016092910327302591,8.81463657768796e-11,1.663944294106767e-07,2.674521622832647e-13,2.7858594338494252e-08,4.0632573665534086e-16,0.7470269657978511
428,3.2168902303267792,809.6184057333357,10.198685364127737,0.023453005477720106,0.2189687506794048,7.05090213675322e-05,0.0031451202423725894,0.004380971711567446,9.28067236960871e-07,3.564983662664253e-12,7.77338512738023e-12,3.1226119062576747e-09,0.0012868886188996023,1.4829066874068498e-05,1.5155473789938153e-08,2.549817933696633e-05,1.0733211401640771e-05,8.58596840571958e-09,1.2795315015134935e-12,0.0016155727217529098,9.054766762835708e-11,1.7150228538751672e-07,2.824868007882947e-13,2.8734425885014213e-08,4.303785159709353e-16,0.7470269657978515
429,3.2179686959084277,810.2639272727424,10.190400780002681,0.02342698227356378,0.2188896558943632,7.2041575234e-05,0.0031834879026926034,0.00443053209055376,9.472843480143929e-07,3.6832864117715185e-12,8.04159027834251e-12,3.1988185934946723e-09,0.0012957291208365157,1.5025646707255385e-05,1.5607103487334757e-08,2.557302843861782e-05,1.0870666600917907e-05,8.756133402858824e-09,1.3152599614334283e-12,0.001621954481530727,9.306550269848773e-11,1.7690852201450674e-07,2.9876207068891556e-13,2.9660296441638205e-08,4.5646365184456965e-16,0.7470269657978518
430,3.219047161490076,810.9266614208223,10.181908505627009,0.02340029017913006,0.21880853626444224,7.36310455605127e-05,0.003222886764541355,0.004481451622404623,9.672601234383107e-07,3.8082107746418304e-12,8.325437068647864e-12,3.2785926382020987e-09,0.0013046999440251622,1.5228891493833013e-05,1.6083443024742406e-08,2.5647116452667693e-05,1.1013022618866137e-05,8.933168691767656e-09,1.3527665213159834e-12,0.0016284404080762554,9.570821250092118e-11,1.8263816520927282e-07,3.1641293925011404e-13,3.064039794543247e-08,4.848065794080217e-16,0.747026965797852
431,3.2201256270717247,811.6074511200848,10.173198780051244,0.023372896834178675,0.21872529467459675,7.528071852786631e-05,0.003263367010419276,0.004533797886887107,9.880416075060848e-07,3.940284228387725e-12,8.626216260811958e-12,3.3621851301367437e-09,0.0013138045399929258,1.5439178327354828e-05,1.6586444990028642e-08,2.572032611762122e-05,1.1160558660467344e-05,9.117503890362522e-09,1.3921818244507239e-12,0.0016350348555560256,9.84849353604172e-11,1.8871897766807453e-07,3.3559266681813055e-13,3.167938493019725e-08,5.156638866412305e-16,0.7470269657978521
432,3.221204092653373,812.3072006039441,10.164261154110175,0.023344767544181064,0.21863982704980803,7.699414597214671e-05,0.003304982454997237,0.00458764342916453,1.0096798862538811e-06,4.08008925618162e-12,8.945357484017732e-12,3.449870968608512e-09,0.0013230464638021263,1.5656914429173028e-05,1.7118265008701434e-08,2.5792527490094708e-05,1.1313575962034325e-05,9.30960538177905e-09,1.4336493290631234e-12,0.0016417424582240024,1.0140570235764843e-10,1.9518182979744372e-07,3.564757900200272e-13,3.278243810164484e-08,5.493284972226444e-16,0.7470269657978524
433,3.221999083020557,812.8357246562526,10.15752035727277,0.02332353919309495,0.21857533443537705,7.830025221868216e-05,0.003336419689963811,0.004628340921032697,1.0262113872165884e-06,4.18847070741693e-12,9.193289376474289e-12,3.5173044350858364e-09,0.0013299492028351328,1.582244395595009e-05,1.7530130757446637e-08,2.5845021506715822e-05,1.143007120843149e-05,9.456479995320197e-09,1.4656226514732649e-12,0.0016467622863781375,1.0365737482466879e-10,2.0021047269376451e-07,3.73075791065489e-13,3.3639923599005574e-08,5.761358895841496e-16,0.7470269657978514
434,3.2227940733877407,813.3754921331695,10.150644880465745,0.02330187486374419,0.218509524071553,7.964473664424961e-05,0.0033685297514004864,0.0046699286647205115,1.0432625301048625e-06,4.301684539366726e-12,9.452754567846479e-12,3.587256485838057e-09,0.001336930049352958,1.5992448996752374e-05,1.7959990749156775e-08,2.5896826413758593e-05,1.154986080491974e-05,9.608068089590122e-09,1.4988653443175249e-12,0.0016518483706449475,1.0599809777683852e-10,2.0548048658075454e-07,3.907988831347481e-13,3.453789870898049e-08,6.048013503862973e-16,0.7470269657978508
